friends_count,repostNum,followers_count,weiboID
1016,6,4086920,4010277156172860
62,0,828,3976814906851529
119,2,26690,4006881946973430
263,1,11556,3698142102886041
98,0,5393,3681817469217767
551,1,51723,4007673953588004
883,2,63488,3824050511963999
216,0,12951,3387906719262347
1505,0,149429,3546662196968954
701,0,9188,4003617209502646
2000,0,4024,4009020492597803
746,0,28020,3920948438244286
43,37,3071804,4009521225561031
1358,583,9011063,4005432697263166
1956,1393,47847291,4010328381607992
774,39,23753320,4010209720036693
55,0,4051,3538300336199005
1365,1,2039888,4010316083966457
309,0,333009,3891347772039143
180,0,8168,3594146809868138
918,1,205957,4009386869626408
55,0,2619,3503946235051623
228,0,885,3616578446376261
1558,6,468662,4005500847207022
152,0,59871,4009500929370937
327,8,552278,4010241882212414
55,0,2619,3653551123338458
931,0,6206,3999324495091792
3127,232,909926,3981113556490311
351,0,5434,3870249394634525
1399,884,1910660,3880795170674955
375,1,144234,4009429600760225
1402,3,938101,4009899564601039
329,2,483971,3983325875728480
406,0,4237,3855463642864911
1159,10,3679145,4010105395271576
1251,7,740659,4010307183149207
96,0,1802,3685846387273194
1053,1,87070,3979667951990550
855,0,24004,4009831679582534
975,89,6557803,4009115301195421
113,0,35716,3975680146808198
38,0,347,3553002058679019
270,0,379412,4010179068195005
442,1,26390,3641673592892080
1357,0,305139,4009869369099412
1636,3,9497,3831576435625500
2001,13,28153201,4010307292301515
119,0,4038,3484522362582441
173,2,591,3535039717290818
64,2,8710,3749395671679504
839,4,84241,4009527651492013
69,4,4469,3722355190641710
248,0,2459,3477141465032245
731,1,143993,3933734052607394
1289,146,11733236,3546652507705658
2003,2,42765,4009068357961193
170,1,91638,4009399959563233
378,1,258684,4009484383281850
190,3,5731,3596445288548641
722,3,74146,3593756286796020
187,4,8454,3490447031180676
558,0,355877,4009876847770914
1020,0,163026,4009872640599305
5000,459,33079906,4006857758136135
180,4,275275,4004547905251384
537,244,181088,4006153010522821
117,0,1850,3913090267340586
1334,3,15221,3807209077591640
2004,0,3227,4010225750819431
1327,0,104181,3989510684067909
484,216,6941,3575437793800837
343,12,11040,3985622929011078
43,0,7533,3862740349319049
692,0,397736,4004477860217098
146,0,2127,3714843708031963
784,0,10874,3850035634296955
159,0,4565,4008689050624499
1068,0,133481,4009859609047626
1956,160,47862621,3475473616847003
995,0,5644,3688107088679655
108,0,39012,3963014074192499
151,0,6234,3937728288424791
796,1,1687612,4009759826816506
27,0,2782,3526699134164675
98,0,1965,3918790406054497
1402,5,938101,4010307183620660
151,2,6234,3942735729503620
153,0,2007,3890656772809548
165,0,3495,4008979816186303
84,0,3632,3857689525895505
133,0,4348,3849967888486398
643,8,11433,3704049398348913
165,0,3495,4009767317643143
204,2,130258,4010088245343125
205,0,1103,3440308690188153
91,0,41228,3713049641223329
599,8,941569,4008874408779435
113,0,35716,3967383238135792
1992,0,564983,4010241077038295
204,5,130258,4010284538419446
117,0,2574843,4009239737000124
628,478,50807087,3803146104918358
182,5,8128,3651810336162475
1611,1,24736,3997077560323009
153,0,2007,3866707179614225
62,0,828,3890991687712846
108,11,42274,4008760877540035
187,6,8454,3495532419133939
386,0,922232,4008677700374069
1956,1974,47864717,4006081745508748
499,0,2451,3989657139654620
569,1,11107,4007069528806682
471,0,2010,3730006058000408
145,0,3766,3359394647103664
1054,0,2033504,4009811857594088
2021,0,63408,3509144843935773
1020,1,163026,4009855645170521
1783,0,40736,4010216838371893
42,0,4935,3989976112471441
452,0,11117,3997910087650625
60,0,19064,3986932683919711
1143,18,276058,4000085681224741
2001,0,106731,4009751077444558
139,21,1244508,3364494383778944
331,0,1551,3413387755283900
756,0,5714,4010164493838427
108,1,480799,3953316117551801
477,1,86507,3978593144503990
153,0,2007,3878327620441094
14,388,638071,4008627448797845
77,0,223,3598926127328666
1631,0,45023225,3699615654140676
182,1,8128,3558340875414376
1783,1,40736,4009567307873155
527,0,373,3971940491822105
1053,8,87070,3999234593869104
91,0,6286,4009767602511506
411,0,27934,3899401401871751
569,0,11107,4009741850459856
1935,3,1385658,4010130162798986
2083,15,297356,4010231807687683
259,0,2111,3785834794988458
294,0,204536,4009620207062486
1634,388,45031622,3736184263775807
411,22,27934,4001579684409947
207,2,71863,3993071039563863
332,3,9112,4007623278013532
340,0,108215,3988442285545198
1334,0,15221,3781852865732122
370,2,25719,3844632452626657
111,3,234,3764928114264472
1054,16,644222,4009949442388297
693,0,130267,4008665705334352
143,3,30081,3682923838574753
1402,2,938101,4009567564746699
42,0,4935,3992098884169495
505,0,83964,4009414447178415
450,108,4651974,4009774254686370
174,1,14607,3641676725663789
580,0,405589,4010241500755839
312,14,59332,3991436845901448
2030,284,5193613,4010298698485919
286,0,3037,3647098312919872
181,0,1136725,4010114257827562
499,0,2451,3989656887948621
338,3,2529,3382847077118783
450,0,11468,4010303664499436
180,86,201577,4004854781533473
911,0,233152,4010121954118503
288,0,6132,4010129210970971
1629,833,44954075,4009558038365738
687,0,11667,3730457012867107
2001,127,28153206,4010328461867966
336,4,18107,3810849263215107
341,0,1866,3538056755729930
435,70,2577945,4001146966834396
181,29,1136725,3854767330154039
351,1,150252,3596627232879021
1541,1,23860,3887652643861006
378,0,258684,4009069516207344
77,0,4807,3965991777912495
512,5,6365,3748588834123303
145,0,19737,4010076823989840
73,0,9573,3943079158940566
93,0,7032,3984157002596863
1358,564,9007771,3993407099216972
597,1381,7567384,4009735663105618
43,0,7533,3864092114997916
513,0,48153,3877174953741345
145,0,3766,3360089471804453
299,0,12557,3386095419057502
1378,0,6515,3912275356431847
701,0,9188,3992024472185740
559,0,15490,3722506613253200
2140,14,236737,4010159518641472
493,0,2653,3968789336308253
21,6,528,3633423186941956
862,1407,73681,4001262620424950
486,52,2464813,4009394028755998
706,1,236674,4007621252319509
133,0,4348,3869243303522802
451,1,47160,4004309273886054
1117,2,581,3944656221631084
1856,0,4958,3913793320629823
62,142,5323699,3993800986840817
467,37,233516,4010102162285376
496,0,1610,3994607706308002
936,0,50977,3987002133464293
558,0,102652,4010145064683119
2006,21,157850,4009497586689977
356,0,56789,3692357624661620
259,0,2111,3788372822435997
361,0,45023,4001100728687917
718,1,98305,4010131047722517
267,186,902685,3569493446356287
608,23,34609,3791282440677162
477,3,16983,4009782123187755
146,1,3926,4007949666327784
1171,0,88913,3986953600638859
1456,7,2687,4010224815883085
629,224,125892,4001802241837628
452,0,11117,4009114767680182
153,0,2007,3888042220130876
152,0,59871,4009760015268610
340,2,108215,3991018024034919
312,7,59332,3980601679582792
451,0,47160,3998518810557941
226,0,1900,3934902569093248
123,1,52,4009423993588370
687,0,11667,3717375884897366
1059,12,551288,4001134156664843
280,0,2992,3814818416972346
46,42,4701836,4010223432142954
720,0,2004794,4010231736917891
390,13,57130,4004669984224168
280,1,927,3854272888678199
762,1,20253,4007204698615092
2083,28,297356,4010195128461268
303,1,16212,3954373673252116
1059,5,551288,3999297135603457
693,0,7745,3996845090989667
515,0,9064,3938356586961141
187,5,8454,3500606901954648
1054,1,7252,3535834424343860
623,0,132998,4006164175644101
223,0,22304,4010121615128114
108,0,446,3609021296618194
357,0,1590,3616697917356200
906,3,406297,4009910166899772
701,0,9188,3992019598495585
361,0,45023,4004388970321197
855,1,399674,3720566026053846
57,0,3559,3826829092186068
1886,0,236239,4009411297057622
1054,1,7252,3547710206399061
211,3,283254,4008115668090073
446,0,37959,4007658669312474
693,0,7745,4002181240230503
439,2,501909,4009554468948989
737,419,25981021,4004334075252284
1584,0,36757,4006920589581680
826,0,32504,4006174833091022
1956,901,47863558,4009968024073037
558,0,18534,3594120201677749
620,0,28060,3986650122350328
100,0,5565,3921393747708367
1753,11,2237575,3945359078216709
551,1,51723,4007236105494588
71,60,17704,4007972923842940
50,3,507,3935097344497468
351,0,5434,3865204720993615
422,0,38797,3993526092236019
1224,1,66043,3858348518654517
1029,100,5830567,4010237222165138
371,808,24441857,3997305512174445
817,0,1692,3520571171786868
158,2,122062,4010117395328546
714,2,1025696,3552779701882413
467,1,75930,3998166146134439
109,2,461,3706805663890814
411,0,27934,3899023909928856
43,0,200,3663825129269699
77,1,223,3563042929882630
1013,0,68217,4010123548086586
1052,18,566276,3765997394173616
940,7,389421,3999989606404122
338,4,734397,4007108104270368
338,44,2529,3357828741853422
2006,13,157850,4009421145685585
551,1,51723,4007227100749330
378,0,258684,4009429932091366
236,2,4471,3575012780846509
243,0,100409,3926532194063007
1631,397,45023395,3628579432287172
467,0,4559,4009750725212770
1629,299,44954585,3945943071745693
427,0,10301,3726029388474104
87,0,3266,3666656104297546
133,0,4348,3879385998132406
558,1,102652,4010237566271503
95,0,1913,3554635547661737
118,3,100233,4008300003817350
1054,2,2033504,4010154058001016
874,8,1005203,4010245275206627
130,0,3881,3598830014706699
316,0,88266,4010122759623942
688,1,11452,4010128846071381
683,175,27566670,4008642522958868
391,1,59847,3809224251610721
558,0,18534,3594115122062906
52,1,79170,3498913619441178
43,0,7533,3983417949450555
740,3,2513678,4009869302247755
585,14,14046902,3989127626701810
1054,3,644222,4009877335031920
178,0,6262,4005135728716769
156,1,29018,4009108426301716
569,0,610341,4010146626257366
117,0,1850,3846767831093768
191,4,46229,4009452519225762
701,0,9188,3984389915859769
571,0,173584,3926080144715929
162,0,74806,4008711699861527
902,1,552844,4010108184814542
494,4,85278,3986331803858002
281,0,19177,4006289849879074
318,6,109092,3996004976490431
55,0,4051,3536969177300138
630,2,126926,3834503770502258
756,0,5714,4002145319088026
423,3,27377,3793072204480957
425,0,20310,3829636230445782
1184,5,2513645,4010214069670376
569,0,610341,4010200651893391
774,37,23754853,3879318565946708
774,280,23753345,4010102535642059
100,0,5565,3967021819837510
105,1,11619,4009950214733805
508,2,5527,3391135881981867
519,56,3131850,4009769926682557
35,0,344,3547501099146993
536,0,170617,4009740952436089
570,7,18159,3492623807281523
117,4,156496,4001761519944986
628,0,33866,3951903014019231
1106,2,67585,3823876083699149
446,0,37959,4006491478851003
225,0,556,3953176795439329
124,0,8459,4009860586319330
519,85,3131850,4009589957748436
113,13,124,3745940399615662
275,0,243,3799933716768380
856,0,63741,4004704373331399
295,0,138539,4010228204731816
1541,0,23860,3884466478620625
351,0,5434,3905124290311616
628,0,50807091,3815617851230684
220,0,177631,4005242884536508
60,0,19064,3997115845337460
280,0,2992,3814820246102342
524,0,379652,4010200983499269
569,2,610341,4010136424563536
173,0,591,3492988220994963
358,6,1200479,4009510764459570
833,5,1114368,3983324420264127
228,0,10033,3612184682964109
110,0,3127,4003599140363765
338,193,99615,3875415502087125
563,4,126302,4009403466296307
152,845,3714585,4005656539898718
530,1,459102,4007994759098804
318,0,708,4004163496846697
866,0,79943,4008352033893860
1393,0,155895,4010307900679925
98,0,5393,3678911936809898
1956,1733,47857094,3993410861975978
96,0,1802,3823876813830750
1159,9,6628,3799576076924437
843,1,155100,4009765032383404
180,1,8168,3586846871229399
129,102,1338133,3735491855588536
371,1,2682,3884824655544532
629,125,125892,3975719962746980
938,1,7096,3895981349501694
1053,2,87070,3991986295344345
240,5,52707,4010154884521366
117,6,2574843,4008840179244495
687,0,11667,3723236971757092
1305,1,221736,4009747239616584
406,0,29601,3845695092094869
173,0,7612,4006169745552186
1958,1360,47866169,4008639641276626
1615,192,1469830,4004124192769326
985,91,3229834,4009944544006630
66,0,31286,4006525532371728
276,0,1694,3585461396495886
116,0,167181,4009021583709421
448,1,512772,4008700597328722
969,224,2168490,4009817620864017
303,0,16212,3969258675225211
634,0,2321,3763794641715220
112,4,1308,3370513265296305
1126,8,6250095,4010122700954161
560,1,52869,3733962071411116
63,8,82847,4010314510610195
184,0,20918,3946422820439076
1615,1,1469830,4010270579876789
1708,3,3315,3368252094849127
205,0,1103,3445110350493217
308,0,5559,4002526125329006
240,43,481439,3818415766226879
1615,254,1469830,4009528053995047
299,0,3254,4010226212357590
551,0,2636,4004441080005429
94,0,1431,3888104828447680
423,17,3418104,3997515848013635
121,44,1271030,3949760396833537
145,0,19737,4009962013266349
384,0,403641,4010235188473978
534,1,61785,4008721740532168
319,0,4891,3682165604798126
108,0,39012,3917355584981166
3,0,21520,3606068742003568
205,0,1103,3458423658295517
1977,0,113147,3988516063216832
1143,2,276058,4009213309027823
799,1,3340,4003963147587257
343,2,11040,3944220408859585
130,7,871804,3548090453491865
427,0,10301,3722485511915918
446,0,37959,4007657746532928
433,17,88730,3616245616527752
1110,9,946125,4009513017293541
211,14,1185787,4009371014926389
1783,0,40736,4009440611609467
180,0,9015,3816623087050450
448,11,512772,4010148135359216
102,3,2352,3568737749949369
460,3,75703,4006219608300243
180,0,275276,4006966836292892
309,0,333009,3891285410293206
180,0,8168,3586841615993961
448,4,512772,4009884494257932
384,4,403641,4010268369255042
270,0,379412,4009808946338297
174,1,14607,3640590341845678
1378,2,6515,3920619337240090
230,1,621045,4010122214769673
410,0,52910,4006502363288138
21,0,528,3633784912422766
380,1,1168192,4009395455409224
70,0,1856,3562962373105836
169,1,27672,4007341780655856
991,0,10335,3805465626865473
1171,0,88913,3923618453201199
1982,0,97460,4007848151148308
783,23,62665,3556809186930582
536,3,170617,4010111141591302
843,1,155100,4009853749810943
344,0,3364,3922545822217383
204,4,566,3531092613067680
1833,0,331659,4010104099689634
496,0,42323,3999666830170618
806,5,103470,4010141722603781
366,4,31883,4010148563396586
899,0,6214,3627284240006561
286,0,3037,3716669673573078
1887,0,516556,4007949900453479
1016,7,4086968,4009937263217332
96,0,1802,3691769537917247
312,0,59332,4001147788167852
1245,5,1290339,4009861748511045
883,3,136432,4009381081315786
156,2,29018,4009055708030546
905,0,110578,4006881900968318
1629,600,44979624,3996790841219554
371,0,102739,3985571271318577
620,1,88404,4010242398413172
799,36,17700,3997631766189810
398,1,37680,3972129479430593
763,30,136260,4000388388340621
2083,18,297356,4010303974895723
583,6,10757772,3824354201156740
220,0,177632,4007243173153039
361,0,45023,4004030302333802
896,1,133710,4007992133666041
1541,1,23860,3890182601947845
808,0,6135,4006975425042950
774,0,5784,3925023427370069
149,0,5893,4009418964003075
2001,0,55172,3975497798388204
535,1,63406,4010227198549902
166,0,45501,4007631162895897
356,7,1764842,4009515148477390
370,45,6836870,4010306328393658
1215,0,20983,3945698854678476
29,0,2306,3668032528136163
346,0,1689418,4010289567956080
1224,1,66043,3834782050348378
124,1,8459,4009504963953480
634,6,2321,3722996977958497
579,0,157010,4010147086715528
350,0,79824,3960279085319789
